hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2010,1,210.94,212.85
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2010,2,207.56,206.22
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2010,3,203.09,201.33
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2010,4,201.02,201.68
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2011,1,194.03,196.11
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2011,2,191.13,189.4
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2011,3,194.25,192.53
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2011,4,187.46,188.28
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2012,1,189.25,191.61
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2012,2,198.26,196.02
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2012,3,199.38,197.47
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2012,4,193.57,194.71
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2013,1,194.53,197.16
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2013,2,202.55,200
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2013,3,201.32,199.25
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2013,4,198.63,199.91
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2014,1,197.09,199.95
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2014,2,205.76,203.08
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2014,3,205.91,203.76
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2014,4,205.42,206.61
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2015,1,205,208.03
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2015,2,209.62,207.06
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2015,3,214.64,212.46
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2015,4,209.98,210.86
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2016,1,210.79,213.88
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2016,2,217.46,215.18
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2016,3,220.64,218.34
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2016,4,220.97,221.65
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2017,1,218.48,221.59
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2017,2,226.45,224.45
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2017,3,230.55,228.04
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2017,4,231.05,231.6
traditional,purchase-only,quarterly,MSA,"Albuquerque, NM",10740,2018,1,232.4,235.68
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1991,1,100,100
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1991,2,100.27,99.83
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1991,3,101.81,100.96
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1991,4,99.72,99.72
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1992,1,102.26,102.31
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1992,2,101.62,101.16
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1992,3,101.13,100.25
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1992,4,99.96,99.96
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1993,1,99.6,99.77
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1993,2,100.47,99.92
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1993,3,99.88,98.99
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1993,4,101.34,101.33
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1994,1,99.72,100.02
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1994,2,100.61,99.97
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1994,3,100.81,99.89
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1994,4,98.91,98.91
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1995,1,98.12,98.51
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1995,2,98.66,97.94
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1995,3,98.58,97.65
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1995,4,97.58,97.64
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1996,1,96.8,97.19
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1996,2,99.6,98.85
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1996,3,99.97,99.01
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1996,4,97.39,97.5
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1997,1,99.77,100.14
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1997,2,98.84,98.08
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1997,3,99.78,98.85
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1997,4,99.06,99.18
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1998,1,99.8,100.11
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1998,2,100.77,100.01
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1998,3,101.53,100.67
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1998,4,101.1,101.13
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1999,1,102.21,102.51
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1999,2,104.67,103.93
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1999,3,105.5,104.67
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,1999,4,105.69,105.6
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2000,1,107.36,107.7
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2000,2,108.34,107.64
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2000,3,111.41,110.56
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2000,4,113.39,113.14
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2001,1,114.12,114.56
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2001,2,116.87,116.19
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2001,3,118.01,117.08
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2001,4,119.81,119.39
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2002,1,120.97,121.57
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2002,2,124.94,124.28
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2002,3,128.29,127.18
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2002,4,131.53,130.99
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2003,1,134.31,135.11
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2003,2,139.28,138.61
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2003,3,143.78,142.38
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2003,4,146.14,145.57
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2004,1,148.63,149.61
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2004,2,154.83,154.06
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2004,3,161.62,159.93
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2004,4,166.19,165.63
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2005,1,166.48,167.59
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2005,2,175.27,174.42
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2005,3,183.05,181.06
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2005,4,187.95,187.3
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2006,1,191.65,193.02
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2006,2,196.81,195.85
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2006,3,199.4,197.17
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2006,4,197.88,197.17
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2007,1,201.67,203.19
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2007,2,206.21,205.24
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2007,3,200.87,198.53
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2007,4,199.19,198.39
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2008,1,191.8,193.48
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2008,2,187.84,186.91
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2008,3,186.92,184.56
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2008,4,183.79,183.08
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2009,1,174.94,176.73
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2009,2,175.01,174.01
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2009,3,175.34,173.01
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2009,4,171.6,170.86
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2010,1,172.24,174.48
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2010,2,168.69,167.42
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2010,3,166.58,164.27
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2010,4,162.44,161.76
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2011,1,155.25,157.63
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2011,2,157.89,156.4
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2011,3,157.99,155.76
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2011,4,152.73,152.07
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2012,1,151.19,153.8
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2012,2,156.79,155.13
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2012,3,155.18,152.86
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2012,4,156.04,155.47
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2013,1,153.11,155.82
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2013,2,161.18,159.51
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2013,3,157.91,155.39
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2013,4,161.28,160.79
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2014,1,156.65,159.35
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2014,2,162.96,161.48
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2014,3,166.1,163.18
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2014,4,163.52,163.18
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2015,1,160.45,163.09
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2015,2,161.94,160.67
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2015,3,165.85,162.72
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2015,4,163.97,163.76
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2016,1,164.41,166.98
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2016,2,169.42,168.29
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2016,3,173.3,169.82
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2016,4,169.25,169.19
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2017,1,170.28,172.88
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2017,2,176.42,175.25
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2017,3,181.91,178.21
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2017,4,181.3,181.32
traditional,purchase-only,quarterly,MSA,"Allentown-Bethlehem-Easton, PA-NJ",10900,2018,1,178.5,181.21
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1991,1,100,100
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1991,2,101,100.17
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1991,3,100.18,98.91
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1991,4,100.99,100.19
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1992,1,99.97,99.98
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1992,2,98.5,97.67
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1992,3,98.75,97.49
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1992,4,96.69,95.95
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1993,1,94.08,94.1
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1993,2,92.94,92.14
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1993,3,91.87,90.67
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1993,4,89.56,88.92
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1994,1,87.36,87.39
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1994,2,87.86,87.08
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1994,3,87.42,86.23
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1994,4,85.79,85.23
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1995,1,85.69,85.75
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1995,2,84.98,84.2
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1995,3,84.7,83.47
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1995,4,84.1,83.64
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1996,1,83.38,83.45
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1996,2,84.15,83.33
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1996,3,84.61,83.34
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1996,4,84.43,84.03
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1997,1,84.17,84.24
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1997,2,85.91,85.03
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1997,3,88.43,87.1
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1997,4,88.84,88.48
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1998,1,91.68,91.72
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1998,2,96.31,95.32
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1998,3,100.42,98.91
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1998,4,101.12,100.76
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1999,1,103.06,103.05
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1999,2,106.72,105.64
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1999,3,109.2,107.55
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,1999,4,111.41,111.07
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2000,1,113.95,113.86
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2000,2,118.86,117.7
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2000,3,121.49,119.66
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2000,4,125.3,124.93
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2001,1,129.74,129.63
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2001,2,133.17,131.8
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2001,3,138.36,136.32
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2001,4,140.81,140.52
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2002,1,145.85,145.57
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2002,2,153.74,152.14
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2002,3,162.47,160
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2002,4,166.41,166.45
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2003,1,171.93,171.32
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2003,2,180.27,178.31
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2003,3,192.12,189.14
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2003,4,203.01,203.64
traditional,purchase-only,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2004,1,214.82,213.64
